Identifiant;Nom générique;Nom de la manifestation;Descriptif court;Descriptif long;Date début;Date fin;Horaires;Dates affichage - horaires;Modification dernière minute;Lieu - nom;Lieu - adresse 1;Lieu - adresse 2;Lieu - adresse 3;Code postal;Commune;Type de manifestation;Catégorie de la manifestation;Thème de la manifestation;Station métro/Tram à proximité;GoogleMap latitude;GoogleMap longitude;Réservation téléphone;Réservation email;Réservation site internet;Manifestation gratuite;Tarif normal;Tarif enfant;Tranche âge enfant;Geo Point
FMAMID031V50CF7B;;LES PÊCHEURS DE PERLES (SAISON THÉÂTRE DU CAPITOLE);"GEORGES BIZET (1838-1875)

Opéra en trois actes
Livret de Michel Carré et Eugène Cormon
Créé le 30 septembre 1863 au Théâtre-Lyrique de Paris";"Avant l’Espagne de Carmen, c’est à Ceylan que Bizet est allé chercher l’inspiration de son premier opéra : Les Pêcheurs de perles. Pour cette émouvante histoire de passion et d’amitié qui voit une jeune prêtresse manquer à ses voeux par amour, Bizet a laissé parler tout son lyrisme et son sens du drame. À 25 ans à peine, il éblouissait un critique aussi sévère que... Berlioz !
Autour d’Emmanuel Plasson à la baguette et Thomas Lebrun à la mise en scène et la chorégraphie, un sublime quatuor d’artistes avec, pour son grand retour sur une scène qui a connu ses débuts, Anne-Catherine Gillet !";;;A 20H00 A 20H00 A 20H00 A 20H00 A 20H00 A 15H00;Le 26/09/2020 - A 20H00 Le 29/09/2020 - A 20H00 Le 02/10/2020 - A 20H00 Le 07/10/2020 - A 20H00 Le 09/10/2020 - A 20H00 Le 04/10/2020 - A 15H00;;THEATRE DU CAPITOLE;;Place du Capitole;;31000;TOULOUSE;Culturelle, Musique;Opéra;Musique classique;Capitole;43.6044455;1.4439342;05 61 63 13 13;;www.theatreducapitole.fr;;De 10,00 € à 109,00 €;;;43.6044455,1.4439342
FMAMID031V50IEH0;;MESSMER;Le fascinateur Messmer est l’une des grandes références en hypnose et magnétisme à travers le monde. Détenteur du record mondial d’hypnose collective et avec plus d’un million de billets vendus à son actif, Messmer est de retour en France pour y présenter son tout nouveau spectacle, Hypersensoriel.;"Sommité dans l’art de la fascination, Messmer repousse à nouveau les limites du subconscient, en mettant cette fois à profit nos cinq sens. Quels sont leurs secrets, leurs pouvoirs insoupçonnés ?
Peut-on les décupler, les altérer ? Et si nous avions un 6e sens qui sommeille en nous ?
Après plusieurs années à étudier le cerveau humain pour amplifier ses propriétés, Messmer vous invite cette fois à stimuler et éveiller vos sens à travers des expériences et des aventures des plus étonnantes et divertissantes.
Hypersensoriel propose un grand rendez-vous interactif et euphorique, mettant à profit technologie et réalité virtuelle, alors que Messmer fait une fois de plus la démonstration de l’incroyable pouvoir du subconscient.

« Chacun de nos sens a des pouvoirs extraordinaires que nous méconnaissons et qui nous permettent d’appréhender notre environnement de façon bien plus précise qu’on ne le pense. » Messmer";2021-03-19;2021-03-19;A 20h.;Le 19/03/2021 - A 20h.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;;Spectacle;Comique;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/messmer-2249.html;;;;;43.598264,1.4092542
FMAMID031FS00089;;RETROJOUETS;Bourse internationale d'échanges d'automobiles miniatures et de jouets anciens.;230 Exposants, 3500m² d'exposition sur 4 salles.;;;;Le 19/04/2020 Le 11/10/2020;;LE PHARE;;32 Route de Tarbes;;31170;TOURNEFEUILLE;Sports et loisirs;Exposition, Foire ou salon;Automobile, Modélisme;;43.5743285;1.3193799;;;;Oui;;;8 - 12 ans  /  plus de 12 ans;43.5743285,1.3193799
FMAMID031V50ISYV;;SABINE DEVIEILHE & ALEXANDRE THARAUD (SAISON THÉÂTRE DU CAPITOLE);"Récital

Sabine Devieilhe Soprano
Alexandre Tharaud Piano";Sabine Devieilhe Soprano Alexandre Tharaud Piano   Claude Debussy (1862-1918) Nuit d’étoiles Francis Poulenc (1899-1963) Deux poèmes Louis Aragon 1-    « C » 2-    Fêtes galantes Gabriel Fauré (1845-1924) Après un rêve...;2020-09-25;2020-09-25;A 20H00;Le 25/09/2020 - A 20H00;;THEATRE DU CAPITOLE;;Place du Capitole;;31000;TOULOUSE;Culturelle, Musique;Concert, Récital;Musique classique;Capitole;43.6044292;1.4438121;05 61 63 13 13;;www.theatreducapitole.fr;;De  € à 20,00 €;;;43.6044292,1.4438121
FMAMID031V50G5CG;;SAINT-ETIENNE À LA LOUPE;"Saint-Etienne : la Cathédrale que l'on dit ""inachevée""… mais peut-être aussi un peu maudite !";"Visite guidée proposée par l’agence Paysdoc.com 

Nouveau défi pour notre guide Marie ! Après avoir arpenté Saint-Sernin à la Loupe, elle va vous prouver que quoi que l'on puisse en dire, la Cathédrale Saint-Etienne a autant de secrets à révéler que sa grande soeur la Basilique. 
Sans tout vous dévoiler sur cette histoire de malédiction, disons simplement qu’elle demeure irrémédiablement et pour toujours, dans l’ombre de Saint-Sernin. Peu connue, peu fréquentée, mal aimée : tirons un trait sur cette injustice ! Vous allez désormais la connaître, l’aimer, et qui sait, peut-être y reviendrez-vous avec des amis pour leur en mettre plein la vue ?!  
Après Saint-Sernin à la loupe, penchons-nous sur le cas de la cathédrale ! 

Vous verrez, il y a de quoi faire avec une histoire aussi pationnante qu'intriguante !

Une visite pédestre de deux heures de la Cathédrale Saint-Etienne en centre ville de Toulouse. 

Le point de rendez-vous vous sera communiqué par mail 24h à l'avance.
Réservation en ligne obligatoire, les paiements sur place ne sont pas autorisés.
Visite animée par un guide-conférencier diplômé et carté exerçant légalement la profession.";2020-06-20;2020-06-20;De 15h à 17h;Le 20/06/2020 - De 15h à 17h;;TOULOUSE;;;;31000;TOULOUSE;Culturelle;Visites guidées;;Jean Jaurès;43.6046256;1.444205;05 61 73 17 96;;www.paysdoc.com;;12,00 €;;;43.6046256,1.444205
FMAMID031V50EANZ;;SOIREE FOOD TRUCKS;Une dizaine de food trucks seront là pour vous régaler dont des menus végétariens. Entrée libre.;"C’est LE rassemblement toulousain de Food Trucks Gastronomiques.

Une découverte gourmande des produits de notre région, sur les berges de la Garonne totalement rénovées. Un travail de produits qualitatifs, locaux, gourmands, au gré du marché, mais aussi des produits labellisés (SIQO) ; le tout au sein de la plus belle terrasse de Toulouse en bord de Garonne…

Uniquement des trucks, bonne ambiance, scène musicale, convivialité … pour découvrir ou redécouvrir des recettes avec des produits régionaux ; sur place ou à emporter !

Une quinzaine de food trucks sont là pour vous régaler dont des menus végétariens. 

Entrée libre.";2020-09-10;2020-09-10;De 18h à 23h.;Le 10/09/2020 - De 18h à 23h.;;PORT VIGUERIE;;;;31300;TOULOUSE;;Animations;Gastronomie;Saint-Cyprien République;43.6007894;1.43575369;;;toulouseatable.org/foodtrucks;Oui;;;;43.6007894,1.43575369
FMAMID031V50ISGQ;;STARS 80 - UNE AUTRE HISTOIRE;"Report du concert prévu le 20 Juin 2020.
Plus de 10 ANS de SUCCÈS et 4 500 000 spectateurs, ÇA SE FÊTE !";"Les artistes emblématiques de STARS 80 annoncent une nouvelle tournée commune.
Un nombre impressionnant de chanteurs de folie seront de la fête pour célébrer cette décennie 80.

Sabrina - Jean-Luc Lahaye - Zouk Machine, Christiane - Emile et Images, Emile, Mario et Jean-Louis - Début de Soirée, William - Joniece Jamison
Patrick Hernandez - Plastic Bertrand - Jean-Pierre Mader - Cookie Dingler - Phil Barney - Alec Mansion - Laroche Valmont

Ce nouveau show gardera son ADN, son énergie positive, joyeuse et festive.
Les talents se produiront avec leurs musiciens, choristes et danseurs.
‘’Une autre histoire !’’ sera une immersion au cœur des moments forts de la décennie 80.
Mise en scène : William Picard et Cheyenne Productions. Chorégraphies : Delphine Attal. Stylisme : Karine Morette

STARS 80 Une autre histoire ! est la promesse d’une nuit de folie.";2021-03-31;2021-03-31;A 20h.;Le 31/03/2021 - A 20h.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31000;TOULOUSE;Musique;Concert;Rap - reggae - soul - funk;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/party-80-2218.html;;;;;43.598264,1.4092542
FMAMID031V50ISYM;;TOULOUSE-LAUTREC (SAISON THÉÂTRE DU CAPITOLE);"Création mondiale

Sergio Tomassi Accordéon
Raúl Rodríguez Bey Piano
Ballet du Capitole
Les Etoiles, les Solistes et le Corps de Ballet";"Toulouse-Lautrec, dit Monsieur Cloche-pied, peintre esclave de son petit corps et du regard des autres, consomme, consume et transcende sa vie en croquant celle des gens grâce à des yeux clairvoyants et à un geste virtuose.
Une nouvelle chorégraphie de Kader Belarbi avec les Etoiles, les Solistes et le Corps de Ballet du Capitole. Le rideau se lèvera sur les mélodies et les rythmes de Bruno Coulais, la scénographie de Sylvie Olivé, la lumière de Nicolas Olivier, les costumes d’Olivier Bériot, où le petit grand homme croise des figures légendaires.

Une nouvelle rencontre avec Toulouse-Lautrec à la tonalité d’une fête éternelle.
 

Pour la première fois, plongez dans un spectacle à la fascinante expérience immersive grâce à un casque de réalité virtuelle.
Des séquences vous seront proposées à vivre en immersion avec un casque VR, au milieu des artistes et au coeur de l'action. Ajoutez une dimension innovante à la découverte du spectacle et portez un autre regard sur Toulouse-Lautrec !";;;A 20H00 A 15H00;Du 04/11/2020 au 07/11/2020 - A 20H00 Le 08/11/2020 - A 15H00;;THEATRE DU CAPITOLE;;Place du Capitole;;31000;TOULOUSE;Culturelle, Musique;Concert;Musique classique;Capitole;43.6044292;1.4438121;05 61 63 13 13;;www.theatreducapitole.fr;;De  € à 63,00 €;;;43.6044292,1.4438121
FMAMID031V50IRQ9;;TOULOUSE'S ENIGMATIC QUEST CHAPITRE II;Vous avez aimé l'étrange affaire de l'inspecteur Marteau ? Et si nous vous disions que l’histoire n’est pas finie ?;"Visite guidée proposée par l’agence Paysdoc.com 

L’heure est grave, la violette, l’un des symboles de Toulouse risque de disparaître. C’est une histoire de longue date ! Une terrible nuit de  février 1956, des habitants voient roder un spectre blanc sur les plantations. Le lendemain matin, catastrophe, tout est gelé, la violette se meurt et l’affaire est classée sans comprendre ce qu’il s’est réellement passé.

Suite au succès de notre première enquête, la Brigade des Crimes Insolites revient et a besoin de vous plus que jamais. Qui est le coupable et pourquoi ? En plus de cela, de mystérieux indices sont disséminés un peu partout dans la ville, il semblerait que quelqu’un cherche à vous amener au dernier bouquet de violettes.

Y arriverez-vous ?

Une enquête pédestre à énigmes de 2h30 environ dans le centre de Toulouse 
Il n'est pas nécessaire d'avoir fait le Chapitre I ""l'étrange affaire de l'inspecteur Marteau"" pour faire cette enquête. 
Constitution des équipes : 
La répartition des équipes se fait sur le moment en fonction du nombre de participants. La réservation peut donc se faire à partir d'une personne.
Les équipes sont de 8 personnes maximum. Si votre groupe est plus important, nous vous informons que vous ne pourrez pas tous jouez ensemble et que vous serez obligatoirement répartis dans 2 équipes. 

Privatisation : 
Cette visite est privatisable pour vos évènements de famille, entre amis ou avec vos collaborateurs. Demandez un devis à l'adresse suivante : paysdoc@paysdoc.com

Le point de rendez-vous vous sera communiqué par mail 24h à l'avance.
Réservation en ligne obligatoire, les paiements sur place ne sont pas autorisés.";2020-06-13;2020-06-13;De 18h30 à 21h.;Le 13/06/2020 - De 18h30 à 21h.;;TOULOUSE;;;;31000;TOULOUSE;Culturelle;Visites guidées;;Jean Jaurès;43.6046256;1.444205;05 61 73 17 96;;www.paysdoc.com;;15,00 €;;4 - 7 ans  /  8 - 12 ans  /  plus de 12 ans;43.6046256,1.444205
FMAMID031V50IRLR;;VIRTUOSE HALLE AUX GRAINS;En raison des consignes de sécurité liées au Covid-19, nos visites guidées sont annulées jusqu'au 31 mai.;"Visite proposée par l'Office de tourisme en partenariat avec la Halle aux grains.

D’abord marché aux céréales, plus tard salle de sports et finalement de concerts… la Halle aux grains a fait germer toutes sortes de cultures ! Aujourd’hui, sa structure hexagonale et ses vertus acoustiques lui permettent
d’accueillir l’Orchestre national du Capitole et des spectacles de tous horizons.
Un escalier rend l’accès peu aisé aux personnes qui ont des difficultés
motrices.

RDV : devant la Halle aux grains, place Dupuy.";2020-06-22;2020-06-22;A 14h30;Le 22/06/2020 - A 14h30;;DEVANT LA HALLE AUX GRAINS;;Place dupuy;;31000;TOULOUSE;Culturelle;Visites guidées;;Compans Caffarelli;43.599813;1.453929;08 92 18 01 80 Service 0,45 € / min + prix appel;infos@toulouse-tourisme.com;;;7,00 €;;;43.599813,1.453929
FMAMID031V5018CW;SAISON THEATRE DU CAPITOLE;TOULOUSE-LAUTREC;"Création mondiale
Toulouse-Lautrec, dit Monsieur Cloche-pied, peintre esclave de son petit corps et du regard des autres consomme, consume et transcende sa vie.";"Grâce à des yeux clairvoyants et un geste virtuose, il croque celle des gens et laisse le fabuleux témoignage de la crudité de la vie et de l’âme humaine. Le rideau se lève sur les mélodies et les rythmes de Bruno Coulais où se croisent des figures légendaires. Une nouvelle rencontre avec Toulouse-Lautrec à la tonalité d’une fête éternelle.

The prisoner of his own deformed body, Toulouse-Lautrec, also known as Monsieur Cloche-Pied due to his club-foot, devours and transcends life through drinking and painting. His perspicacious gaze and virtuoso hand portray his contemporaries with uncompromising clarity, unveiling the depths of the human soul. The curtain rises to Bruno Coulais’s rhythms and melodies, as legendary figures come and go on stage. A new encounter with Toulouse-Lautrec rhyming with eternal revelry.

DISTRIBUTION

Kader Belarbi	Chorégraphie, mise en scène et livret
Bruno Coulais	Musique
Danièle Devynck	Conseillère artistique
Laure Muret	Assistante à la scénographie
Laurence Fanon	Collaboratrice artistique
Sylvie Olivé	Scénographie
Luc Riolon	Images
Olivier Bériot	Costumes
Nicolas Olivier	Lumières
 
Ballet du Capitole";2020-11-04;2020-11-08;;Du 04/11/2020 au 08/11/2020;;THEATRE DU CAPITOLE;;Place du Capitole;;31000;TOULOUSE;Danse;Spectacle;Danse;Capitole;43.6044455;1.4439342;05 61 63 13 13;;;;;;;43.6044455,1.4439342
FMAMID031V5042K1;TANGOPOSTALE;TANGOPOSTALE, FESTIVAL INTERNATIONAL DE TANGO ARGENTIN DE TOULOUSE;Festival international de tango de Toulouse du 2 au 11 juillet 2021.;Le tango et la culture argentine investissent les bords de Garonne et les rues toulousaines. Près de 150 heures de bal, des concerts, des initiations, des stages et de nombreux rendez-vous culturels réuniront danseurs et spectateurs autour de cet univers envoûtant !;2021-07-02;2021-07-11;;Du 02/07/2021 au 11/07/2021;;DIVERS LIEUX;;;;31000;TOULOUSE;Culturelle, Danse, Musique;Animations, Festival;Danse, Musique du monde;;43.6046256;1.444205;;contact@tangopostale.com;www.tangopostale.com;;;;;43.6046256,1.444205
FMAMID031V5066II;TOULOUSE D'ETE, TOULOUSE PLAGES, PAUSE MUSICALE;WATERUGBY SUD DE FRANCE : TOURNOI DE RUGBY SUR LA GARONNE 2ÈME EDITION;"Suite au succès de l'édition Hiver, Yann Delaigue et son associé Stéphane Rouault ont décidé de décliner ce tournoi unique au monde qui réunit les anciens internationaux français et étrangers dans une ambiance festive et sportive.

3 jours de rugby et de festivités ouvert à tous, petits et grands.";"Rejoints dans l'aventure par Francis Ntamack et Cédric Desbrosse, ils ont crée un nouveau concept unique : Le WateRugby !

LE CONCEPT :
?**Un terrain flottant de 40m de long et 35m de large monté sur l’eau à environ 8m du bord, recouvert de pelouse synthétique afin d’accélérer le jeu.
**Plusieurs tournois ouverts à tous les publics. En tout 70 matchs durant le week-end !
**Point d’orgue du week-end : le Tournoi des Internationaux. 30 Stars du Rugby mondial coachent et jouent dans 6 équipes complétées par des joueurs amateurs qui ont ainsi la chance unique de jouer avec ceux qu’ils ont encouragé durant de nombreuses années.
**5 matchs par jour : plus d'une heure de spectacle avec des gestes spectaculaires et extraordinaires ! Pas d’en but, pas de touche : l’eau comme seule limite. Il faut plonger pour marquer !!!";2020-09-11;2020-09-13;;Du 11/09/2020 au 13/09/2020;;QUAI DE LA DAURADE;;;;31000;TOULOUSE;Insolite, Sports et loisirs;Animations, Sport;Sports nautiques;Esquirol;43.6046256;1.444205;;;www.waterugby.com;Oui;;;;43.6046256,1.444205
